"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"Male"	"M"	"2019"	"2019"	229	2493139	9.2
	"South Carolina"	"45"	"Male"	"M"	"2020 "	"2020"	341	2523412	13.5
	"South Dakota"	"46"	"Female"	"F"	"2013"	"2013"	Suppressed	420499	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2014"	"2014"	Suppressed	423862	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2015"	"2015"	Suppressed	426493	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2016"	"2016"	Suppressed	429182	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2017"	"2017"	10	430706	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2018"	"2018"	Suppressed	436704	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2019"	"2019"	Suppressed	437902	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2020 "	"2020"	12	442058	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"2013"	"2013"	Suppressed	424378	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2014"	"2014"	Suppressed	429313	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2015"	"2015"	10	431976	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"2016"	"2016"	14	436272	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"2017"	"2017"	17	438960	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"2018"	"2018"	12	445531	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"2019"	"2019"	22	446757	4.9
	"South Dakota"	"46"	"Male"	"M"	"2020 "	"2020"	19	450659	Unreliable
	"Tennessee"	"47"	"Female"	"F"	"2013"	"2013"	32	3328884	1.0
	"Tennessee"	"47"	"Female"	"F"	"2014"	"2014"	25	3357172	0.7
	"Tennessee"	"47"	"Female"	"F"	"2015"	"2015"	40	3382838	1.2
	"Tennessee"	"47"	"Female"	"F"	"2016"	"2016"	66	3408679	1.9
	"Tennessee"	"47"	"Female"	"F"	"2017"	"2017"	132	3440018	3.8
	"Tennessee"	"47"	"Female"	"F"	"2018"	"2018"	160	3467086	4.6
	"Tennessee"	"47"	"Female"	"F"	"2019"	"2019"	229	3496935	6.5
	"Tennessee"	"47"	"Female"	"F"	"2020 "	"2020"	329	3528814	9.3
	"Tennessee"	"47"	"Male"	"M"	"2013"	"2013"	48	3167094	1.5
	"Tennessee"	"47"	"Male"	"M"	"2014"	"2014"	49	3192180	1.5
	"Tennessee"	"47"	"Male"	"M"	"2015"	"2015"	73	3217461	2.3
	"Tennessee"	"47"	"Male"	"M"	"2016"	"2016"	120	3242515	3.7
	"Tennessee"	"47"	"Male"	"M"	"2017"	"2017"	188	3275966	5.7
	"Tennessee"	"47"	"Male"	"M"	"2018"	"2018"	303	3302924	9.2
	"Tennessee"	"47"	"Male"	"M"	"2019"	"2019"	422	3332239	12.7
	"Tennessee"	"47"	"Male"	"M"	"2020 "	"2020"	669	3358020	19.9
	"Texas"	"48"	"Female"	"F"	"2013"	"2013"	87	13301191	0.7
	"Texas"	"48"	"Female"	"F"	"2014"	"2014"	107	13574572	0.8
	"Texas"	"48"	"Female"	"F"	"2015"	"2015"	144	13831324	1.0
	"Texas"	"48"	"Female"	"F"	"2016"	"2016"	148	14031164	1.1
	"Texas"	"48"	"Female"	"F"	"2017"	"2017"	185	14242803	1.3
	"Texas"	"48"	"Female"	"F"	"2018"	"2018"	199	14441739	1.4
	"Texas"	"48"	"Female"	"F"	"2019"	"2019"	269	14593179	1.8
	"Texas"	"48"	"Female"	"F"	"2020 "	"2020"	428	14779708	2.9
	"Texas"	"48"	"Male"	"M"	"2013"	"2013"	239	13147002	1.8
	"Texas"	"48"	"Male"	"M"	"2014"	"2014"	270	13382386	2.0
	"Texas"	"48"	"Male"	"M"	"2015"	"2015"	310	13637790	2.3
	"Texas"	"48"	"Male"	"M"	"2016"	"2016"	429	13831432	3.1
	"Texas"	"48"	"Male"	"M"	"2017"	"2017"	468	14061793	3.3
	"Texas"	"48"	"Male"	"M"	"2018"	"2018"	603	14260106	4.2
	"Texas"	"48"	"Male"	"M"	"2019"	"2019"	786	14402702	5.5
	"Texas"	"48"	"Male"	"M"	"2020 "	"2020"	1092	14581051	7.5
	"Utah"	"49"	"Female"	"F"	"2013"	"2013"	35	1441891	2.4
	"Utah"	"49"	"Female"	"F"	"2014"	"2014"	37	1463152	2.5
	"Utah"	"49"	"Female"	"F"	"2015"	"2015"	62	1488819	4.2
	"Utah"	"49"	"Female"	"F"	"2016"	"2016"	45	1515323	3.0
	"Utah"	"49"	"Female"	"F"	"2017"	"2017"	57	1540145	3.7
	"Utah"	"49"	"Female"	"F"	"2018"	"2018"	71	1568962	4.5
	"Utah"	"49"	"Female"	"F"	"2019"	"2019"	63	1591041	4.0
	"Utah"	"49"	"Female"	"F"	"2020 "	"2020"	80	1612139	5.0
	"Utah"	"49"	"Male"	"M"	"2013"	"2013"	66	1458981	4.5
	"Utah"	"49"	"Male"	"M"	"2014"	"2014"	69	1479750	4.7
	"Utah"	"49"	"Male"	"M"	"2015"	"2015"	85	1507100	5.6
	"Utah"	"49"	"Male"	"M"	"2016"	"2016"	98	1535894	6.4
	"Utah"	"49"	"Male"	"M"	"2017"	"2017"	141	1561688	9.0
	"Utah"	"49"	"Male"	"M"	"2018"	"2018"	157	1592143	9.9
	"Utah"	"49"	"Male"	"M"	"2019"	"2019"	161	1614917	10.0
	"Utah"	"49"	"Male"	"M"	"2020 "	"2020"	155	1637740	9.5
	"Vermont"	"50"	"Female"	"F"	"2013"	"2013"	Suppressed	317442	Suppressed
	"Vermont"	"50"	"Female"	"F"	"2014"	"2014"	Suppressed	317713	Suppressed
	"Vermont"	"50"	"Female"	"F"	"2015"	"2015"	Suppressed	317516	Suppressed
	"Vermont"	"50"	"Female"	"F"	"2016"	"2016"	Suppressed	316128	Suppressed
	"Vermont"	"50"	"Female"	"F"	"2017"	"2017"	Suppressed	315401	Suppressed
	"Vermont"	"50"	"Female"	"F"	"2018"	"2018"	Suppressed	317047	Suppressed
	"Vermont"	"50"	"Female"	"F"	"2019"	"2019"	Suppressed	315673	Suppressed
	"Vermont"	"50"	"Female"	"F"	"2020 "	"2020"	Suppressed	315355	Suppressed
	"Vermont"	"50"	"Male"	"M"	"2013"	"2013"	Suppressed	309188	Suppressed
	"Vermont"	"50"	"Male"	"M"	"2014"	"2014"	Suppressed	308849	Suppressed
	"Vermont"	"50"	"Male"	"M"	"2015"	"2015"	Suppressed	308526	Suppressed
	"Vermont"	"50"	"Male"	"M"	"2016"	"2016"	Suppressed	308466	Suppressed
	"Vermont"	"50"	"Male"	"M"	"2017"	"2017"	Suppressed	308256	Suppressed
	"Vermont"	"50"	"Male"	"M"	"2018"	"2018"	Suppressed	309252	Suppressed
	"Vermont"	"50"	"Male"	"M"	"2019"	"2019"	Suppressed	308316	Suppressed
	"Vermont"	"50"	"Male"	"M"	"2020 "	"2020"	15	307992	Unreliable
	"Virginia"	"51"	"Female"	"F"	"2013"	"2013"	Suppressed	4198203	Suppressed
	"Virginia"	"51"	"Female"	"F"	"2014"	"2014"	16	4231045	Unreliable
	"Virginia"	"51"	"Female"	"F"	"2015"	"2015"	22	4258228	0.5
	"Virginia"	"51"	"Female"	"F"	"2016"	"2016"	23	4274994	0.5
	"Virginia"	"51"	"Female"	"F"	"2017"	"2017"	44	4303293	1.0
	"Virginia"	"51"	"Female"	"F"	"2018"	"2018"	34	4327037	0.8
	"Virginia"	"51"	"Female"	"F"	"2019"	"2019"	72	4335262	1.7
	"Virginia"	"51"	"Female"	"F"	"2020 "	"2020"	133	4363032	3.0
	"Virginia"	"51"	"Male"	"M"	"2013"	"2013"	12	4062202	Unreliable
	"Virginia"	"51"	"Male"	"M"	"2014"	"2014"	28	4095244	0.7
	"Virginia"	"51"	"Male"	"M"	"2015"	"2015"	33	4124765	0.8
	"Virginia"	"51"	"Male"	"M"	"2016"	"2016"	53	4136814	1.3
	"Virginia"	"51"	"Male"	"M"	"2017"	"2017"	69	4166727	1.7
	"Virginia"	"51"	"Male"	"M"	"2018"	"2018"	101	4190648	2.4
	"Virginia"	"51"	"Male"	"M"	"2019"	"2019"	135	4200257	3.2
	"Virginia"	"51"	"Male"	"M"	"2020 "	"2020"	284	4227531	6.7
	"Washington"	"53"	"Female"	"F"	"2013"	"2013"	59	3488736	1.7
	"Washington"	"53"	"Female"	"F"	"2014"	"2014"	73	3531595	2.1
	"Washington"	"53"	"Female"	"F"	"2015"	"2015"	86	3585353	2.4
	"Washington"	"53"	"Female"	"F"	"2016"	"2016"	117	3646600	3.2
	"Washington"	"53"	"Female"	"F"	"2017"	"2017"	107	3702270	2.9
	"Washington"	"53"	"Female"	"F"	"2018"	"2018"	126	3765680	3.3
	"Washington"	"53"	"Female"	"F"	"2019"	"2019"	168	3802910	4.4
	"Washington"	"53"	"Female"	"F"	"2020 "	"2020"	214	3840014	5.6
	"Washington"	"53"	"Male"	"M"	"2013"	"2013"	132	3482670	3.8
	"Washington"	"53"	"Male"	"M"	"2014"	"2014"	155	3529935	4.4
	"Washington"	"53"	"Male"	"M"	"2015"	"2015"	218	3584998	6.1
	"Washington"	"53"	"Male"	"M"	"2016"	"2016"	209	3641400	5.7
	"Washington"	"53"	"Male"	"M"	"2017"	"2017"	285	3703473	7.7
	"Washington"	"53"	"Male"	"M"	"2018"	"2018"	340	3769911	9.0
	"Washington"	"53"	"Male"	"M"	"2019"	"2019"	376	3811983	9.9
	"Washington"	"53"	"Male"	"M"	"2020 "	"2020"	514	3853598	13.3
	"West Virginia"	"54"	"Female"	"F"	"2013"	"2013"	17	938728	Unreliable
	"West Virginia"	"54"	"Female"	"F"	"2014"	"2014"	10	936411	Unreliable
	"West Virginia"	"54"	"Female"	"F"	"2015"	"2015"	20	933068	2.1
	"West Virginia"	"54"	"Female"	"F"	"2016"	"2016"	35	925159	3.8
	"West Virginia"	"54"	"Female"	"F"	"2017"	"2017"	72	917237	7.8
	"West Virginia"	"54"	"Female"	"F"	"2018"	"2018"	103	911492	11.3
	"West Virginia"	"54"	"Female"	"F"	"2019"	"2019"	123	904377	13.6
	"West Virginia"	"54"	"Female"	"F"	"2020 "	"2020"	165	900511	18.3
	"West Virginia"	"54"	"Male"	"M"	"2013"	"2013"	22	915576	2.4
	"West Virginia"	"54"	"Male"	"M"	"2014"	"2014"	27	913915	3.0
	"West Virginia"	"54"	"Male"	"M"	"2015"	"2015"	45	911060	4.9
	"West Virginia"	"54"	"Male"	"M"	"2016"	"2016"	82	905943	9.1
	"West Virginia"	"54"	"Male"	"M"	"2017"	"2017"	149	898620	16.6
	"West Virginia"	"54"	"Male"	"M"	"2018"	"2018"	210	894340	23.5
	"West Virginia"	"54"	"Male"	"M"	"2019"	"2019"	270	887770	30.4
	"West Virginia"	"54"	"Male"	"M"	"2020 "	"2020"	448	884276	50.7
	"Wisconsin"	"55"	"Female"	"F"	"2013"	"2013"	12	2890553	Unreliable
	"Wisconsin"	"55"	"Female"	"F"	"2014"	"2014"	16	2898057	Unreliable
	"Wisconsin"	"55"	"Female"	"F"	"2015"	"2015"	14	2903737	Unreliable
	"Wisconsin"	"55"	"Female"	"F"	"2016"	"2016"	33	2905282	1.1
	"Wisconsin"	"55"	"Female"	"F"	"2017"	"2017"	41	2912745	1.4
	"Wisconsin"	"55"	"Female"	"F"	"2018"	"2018"	45	2921295	1.5
	"Wisconsin"	"55"	"Female"	"F"	"2019"	"2019"	43	2925225	1.5
	"Wisconsin"	"55"	"Female"	"F"	"2020 "	"2020"	88	2928939	3.0
	"Wisconsin"	"55"	"Male"	"M"	"2013"	"2013"	13	2852160	Unreliable
	"Wisconsin"	"55"	"Male"	"M"	"2014"	"2014"	30	2859507	1.0
	"Wisconsin"	"55"	"Male"	"M"	"2015"	"2015"	24	2867600	0.8
	"Wisconsin"	"55"	"Male"	"M"	"2016"	"2016"	43	2873426	1.5
	"Wisconsin"	"55"	"Male"	"M"	"2017"	"2017"	87	2882738	3.0
	"Wisconsin"	"55"	"Male"	"M"	"2018"	"2018"	71	2892273	2.5
	"Wisconsin"	"55"	"Male"	"M"	"2019"	"2019"	127	2897209	4.4
	"Wisconsin"	"55"	"Male"	"M"	"2020 "	"2020"	193	2903716	6.6
	"Wyoming"	"56"	"Female"	"F"	"2013"	"2013"	Suppressed	285380	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2014"	"2014"	Suppressed	286111	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2015"	"2015"	Suppressed	287206	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2016"	"2016"	Suppressed	286559	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2017"	"2017"	Suppressed	283877	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2018"	"2018"	10	283203	Unreliable
	"Wyoming"	"56"	"Female"	"F"	"2019"	"2019"	Suppressed	284029	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2020 "	"2020"	Suppressed	285437	Suppressed
	"Wyoming"	"56"	"Male"	"M"	"2013"	"2013"	10	297278	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2014"	"2014"	11	298042	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2015"	"2015"	11	298901	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2016"	"2016"	11	298942	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2017"	"2017"	11	295438	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2018"	"2018"	12	294534	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2019"	"2019"	23	294730	7.8
	"Wyoming"	"56"	"Male"	"M"	"2020 "	"2020"	26	296891	8.8
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: T43.6 (Psychostimulants with abuse potential)"
"UCD - Drug/Alcohol Induced Causes: Drug-induced causes"
"Year/Month: 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020"
"Group By: State; Gender; Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: May 2, 2022 11:53:48 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files, 1999-2020, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on May 2, 2022 11:53:48 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"4. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"5. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"6. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
