"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"South Dakota"	"46"	"Male"	"M"	"2014"	"2014"	Suppressed	429313	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2015"	"2015"	Suppressed	431976	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2016"	"2016"	12	436272	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"2017"	"2017"	Suppressed	438960	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2018"	"2018"	Suppressed	445531	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2019"	"2019"	Suppressed	446757	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2020 "	"2020"	10	450659	Unreliable
	"Tennessee"	"47"	"Female"	"F"	"2013"	"2013"	249	3328884	7.5
	"Tennessee"	"47"	"Female"	"F"	"2014"	"2014"	241	3357172	7.2
	"Tennessee"	"47"	"Female"	"F"	"2015"	"2015"	295	3382838	8.7
	"Tennessee"	"47"	"Female"	"F"	"2016"	"2016"	330	3408679	9.7
	"Tennessee"	"47"	"Female"	"F"	"2017"	"2017"	288	3440018	8.4
	"Tennessee"	"47"	"Female"	"F"	"2018"	"2018"	240	3467086	6.9
	"Tennessee"	"47"	"Female"	"F"	"2019"	"2019"	198	3496935	5.7
	"Tennessee"	"47"	"Female"	"F"	"2020 "	"2020"	229	3528814	6.5
	"Tennessee"	"47"	"Male"	"M"	"2013"	"2013"	275	3167094	8.7
	"Tennessee"	"47"	"Male"	"M"	"2014"	"2014"	313	3192180	9.8
	"Tennessee"	"47"	"Male"	"M"	"2015"	"2015"	348	3217461	10.8
	"Tennessee"	"47"	"Male"	"M"	"2016"	"2016"	349	3242515	10.8
	"Tennessee"	"47"	"Male"	"M"	"2017"	"2017"	304	3275966	9.3
	"Tennessee"	"47"	"Male"	"M"	"2018"	"2018"	260	3302924	7.9
	"Tennessee"	"47"	"Male"	"M"	"2019"	"2019"	271	3332239	8.1
	"Tennessee"	"47"	"Male"	"M"	"2020 "	"2020"	329	3358020	9.8
	"Texas"	"48"	"Female"	"F"	"2013"	"2013"	211	13301191	1.6
	"Texas"	"48"	"Female"	"F"	"2014"	"2014"	231	13574572	1.7
	"Texas"	"48"	"Female"	"F"	"2015"	"2015"	239	13831324	1.7
	"Texas"	"48"	"Female"	"F"	"2016"	"2016"	235	14031164	1.7
	"Texas"	"48"	"Female"	"F"	"2017"	"2017"	270	14242803	1.9
	"Texas"	"48"	"Female"	"F"	"2018"	"2018"	220	14441739	1.5
	"Texas"	"48"	"Female"	"F"	"2019"	"2019"	180	14593179	1.2
	"Texas"	"48"	"Female"	"F"	"2020 "	"2020"	231	14779708	1.6
	"Texas"	"48"	"Male"	"M"	"2013"	"2013"	241	13147002	1.8
	"Texas"	"48"	"Male"	"M"	"2014"	"2014"	240	13382386	1.8
	"Texas"	"48"	"Male"	"M"	"2015"	"2015"	234	13637790	1.7
	"Texas"	"48"	"Male"	"M"	"2016"	"2016"	266	13831432	1.9
	"Texas"	"48"	"Male"	"M"	"2017"	"2017"	265	14061793	1.9
	"Texas"	"48"	"Male"	"M"	"2018"	"2018"	239	14260106	1.7
	"Texas"	"48"	"Male"	"M"	"2019"	"2019"	267	14402702	1.9
	"Texas"	"48"	"Male"	"M"	"2020 "	"2020"	308	14581051	2.1
	"Utah"	"49"	"Female"	"F"	"2013"	"2013"	149	1441891	10.3
	"Utah"	"49"	"Female"	"F"	"2014"	"2014"	158	1463152	10.8
	"Utah"	"49"	"Female"	"F"	"2015"	"2015"	171	1488819	11.5
	"Utah"	"49"	"Female"	"F"	"2016"	"2016"	142	1515323	9.4
	"Utah"	"49"	"Female"	"F"	"2017"	"2017"	133	1540145	8.6
	"Utah"	"49"	"Female"	"F"	"2018"	"2018"	122	1568962	7.8
	"Utah"	"49"	"Female"	"F"	"2019"	"2019"	121	1591041	7.6
	"Utah"	"49"	"Female"	"F"	"2020 "	"2020"	113	1612139	7.0
	"Utah"	"49"	"Male"	"M"	"2013"	"2013"	209	1458981	14.3
	"Utah"	"49"	"Male"	"M"	"2014"	"2014"	209	1479750	14.1
	"Utah"	"49"	"Male"	"M"	"2015"	"2015"	186	1507100	12.3
	"Utah"	"49"	"Male"	"M"	"2016"	"2016"	180	1535894	11.7
	"Utah"	"49"	"Male"	"M"	"2017"	"2017"	157	1561688	10.1
	"Utah"	"49"	"Male"	"M"	"2018"	"2018"	157	1592143	9.9
	"Utah"	"49"	"Male"	"M"	"2019"	"2019"	136	1614917	8.4
	"Utah"	"49"	"Male"	"M"	"2020 "	"2020"	112	1637740	6.8
	"Vermont"	"50"	"Female"	"F"	"2013"	"2013"	20	317442	6.3
	"Vermont"	"50"	"Female"	"F"	"2014"	"2014"	Suppressed	317713	Suppressed
	"Vermont"	"50"	"Female"	"F"	"2015"	"2015"	13	317516	Unreliable
	"Vermont"	"50"	"Female"	"F"	"2016"	"2016"	13	316128	Unreliable
	"Vermont"	"50"	"Female"	"F"	"2017"	"2017"	13	315401	Unreliable
	"Vermont"	"50"	"Female"	"F"	"2018"	"2018"	12	317047	Unreliable
	"Vermont"	"50"	"Female"	"F"	"2019"	"2019"	11	315673	Unreliable
	"Vermont"	"50"	"Female"	"F"	"2020 "	"2020"	12	315355	Unreliable
	"Vermont"	"50"	"Male"	"M"	"2013"	"2013"	17	309188	Unreliable
	"Vermont"	"50"	"Male"	"M"	"2014"	"2014"	14	308849	Unreliable
	"Vermont"	"50"	"Male"	"M"	"2015"	"2015"	12	308526	Unreliable
	"Vermont"	"50"	"Male"	"M"	"2016"	"2016"	10	308466	Unreliable
	"Vermont"	"50"	"Male"	"M"	"2017"	"2017"	14	308256	Unreliable
	"Vermont"	"50"	"Male"	"M"	"2018"	"2018"	Suppressed	309252	Suppressed
	"Vermont"	"50"	"Male"	"M"	"2019"	"2019"	11	308316	Unreliable
	"Vermont"	"50"	"Male"	"M"	"2020 "	"2020"	17	307992	Unreliable
	"Virginia"	"51"	"Female"	"F"	"2013"	"2013"	138	4198203	3.3
	"Virginia"	"51"	"Female"	"F"	"2014"	"2014"	130	4231045	3.1
	"Virginia"	"51"	"Female"	"F"	"2015"	"2015"	137	4258228	3.2
	"Virginia"	"51"	"Female"	"F"	"2016"	"2016"	143	4274994	3.3
	"Virginia"	"51"	"Female"	"F"	"2017"	"2017"	141	4303293	3.3
	"Virginia"	"51"	"Female"	"F"	"2018"	"2018"	112	4327037	2.6
	"Virginia"	"51"	"Female"	"F"	"2019"	"2019"	109	4335262	2.5
	"Virginia"	"51"	"Female"	"F"	"2020 "	"2020"	116	4363032	2.7
	"Virginia"	"51"	"Male"	"M"	"2013"	"2013"	159	4062202	3.9
	"Virginia"	"51"	"Male"	"M"	"2014"	"2014"	193	4095244	4.7
	"Virginia"	"51"	"Male"	"M"	"2015"	"2015"	139	4124765	3.4
	"Virginia"	"51"	"Male"	"M"	"2016"	"2016"	200	4136814	4.8
	"Virginia"	"51"	"Male"	"M"	"2017"	"2017"	195	4166727	4.7
	"Virginia"	"51"	"Male"	"M"	"2018"	"2018"	140	4190648	3.3
	"Virginia"	"51"	"Male"	"M"	"2019"	"2019"	136	4200257	3.2
	"Virginia"	"51"	"Male"	"M"	"2020 "	"2020"	173	4227531	4.1
	"Washington"	"53"	"Female"	"F"	"2013"	"2013"	145	3488736	4.2
	"Washington"	"53"	"Female"	"F"	"2014"	"2014"	150	3531595	4.2
	"Washington"	"53"	"Female"	"F"	"2015"	"2015"	135	3585353	3.8
	"Washington"	"53"	"Female"	"F"	"2016"	"2016"	147	3646600	4.0
	"Washington"	"53"	"Female"	"F"	"2017"	"2017"	130	3702270	3.5
	"Washington"	"53"	"Female"	"F"	"2018"	"2018"	99	3765680	2.6
	"Washington"	"53"	"Female"	"F"	"2019"	"2019"	89	3802910	2.3
	"Washington"	"53"	"Female"	"F"	"2020 "	"2020"	100	3840014	2.6
	"Washington"	"53"	"Male"	"M"	"2013"	"2013"	124	3482670	3.6
	"Washington"	"53"	"Male"	"M"	"2014"	"2014"	138	3529935	3.9
	"Washington"	"53"	"Male"	"M"	"2015"	"2015"	126	3584998	3.5
	"Washington"	"53"	"Male"	"M"	"2016"	"2016"	145	3641400	4.0
	"Washington"	"53"	"Male"	"M"	"2017"	"2017"	120	3703473	3.2
	"Washington"	"53"	"Male"	"M"	"2018"	"2018"	117	3769911	3.1
	"Washington"	"53"	"Male"	"M"	"2019"	"2019"	115	3811983	3.0
	"Washington"	"53"	"Male"	"M"	"2020 "	"2020"	138	3853598	3.6
	"West Virginia"	"54"	"Female"	"F"	"2013"	"2013"	129	938728	13.7
	"West Virginia"	"54"	"Female"	"F"	"2014"	"2014"	146	936411	15.6
	"West Virginia"	"54"	"Female"	"F"	"2015"	"2015"	154	933068	16.5
	"West Virginia"	"54"	"Female"	"F"	"2016"	"2016"	123	925159	13.3
	"West Virginia"	"54"	"Female"	"F"	"2017"	"2017"	112	917237	12.2
	"West Virginia"	"54"	"Female"	"F"	"2018"	"2018"	87	911492	9.5
	"West Virginia"	"54"	"Female"	"F"	"2019"	"2019"	70	904377	7.7
	"West Virginia"	"54"	"Female"	"F"	"2020 "	"2020"	88	900511	9.8
	"West Virginia"	"54"	"Male"	"M"	"2013"	"2013"	212	915576	23.2
	"West Virginia"	"54"	"Male"	"M"	"2014"	"2014"	217	913915	23.7
	"West Virginia"	"54"	"Male"	"M"	"2015"	"2015"	202	911060	22.2
	"West Virginia"	"54"	"Male"	"M"	"2016"	"2016"	199	905943	22.0
	"West Virginia"	"54"	"Male"	"M"	"2017"	"2017"	167	898620	18.6
	"West Virginia"	"54"	"Male"	"M"	"2018"	"2018"	127	894340	14.2
	"West Virginia"	"54"	"Male"	"M"	"2019"	"2019"	104	887770	11.7
	"West Virginia"	"54"	"Male"	"M"	"2020 "	"2020"	184	884276	20.8
	"Wisconsin"	"55"	"Female"	"F"	"2013"	"2013"	121	2890553	4.2
	"Wisconsin"	"55"	"Female"	"F"	"2014"	"2014"	143	2898057	4.9
	"Wisconsin"	"55"	"Female"	"F"	"2015"	"2015"	113	2903737	3.9
	"Wisconsin"	"55"	"Female"	"F"	"2016"	"2016"	139	2905282	4.8
	"Wisconsin"	"55"	"Female"	"F"	"2017"	"2017"	144	2912745	4.9
	"Wisconsin"	"55"	"Female"	"F"	"2018"	"2018"	97	2921295	3.3
	"Wisconsin"	"55"	"Female"	"F"	"2019"	"2019"	97	2925225	3.3
	"Wisconsin"	"55"	"Female"	"F"	"2020 "	"2020"	107	2928939	3.7
	"Wisconsin"	"55"	"Male"	"M"	"2013"	"2013"	156	2852160	5.5
	"Wisconsin"	"55"	"Male"	"M"	"2014"	"2014"	136	2859507	4.8
	"Wisconsin"	"55"	"Male"	"M"	"2015"	"2015"	136	2867600	4.7
	"Wisconsin"	"55"	"Male"	"M"	"2016"	"2016"	189	2873426	6.6
	"Wisconsin"	"55"	"Male"	"M"	"2017"	"2017"	174	2882738	6.0
	"Wisconsin"	"55"	"Male"	"M"	"2018"	"2018"	154	2892273	5.3
	"Wisconsin"	"55"	"Male"	"M"	"2019"	"2019"	140	2897209	4.8
	"Wisconsin"	"55"	"Male"	"M"	"2020 "	"2020"	172	2903716	5.9
	"Wyoming"	"56"	"Female"	"F"	"2013"	"2013"	18	285380	Unreliable
	"Wyoming"	"56"	"Female"	"F"	"2014"	"2014"	11	286111	Unreliable
	"Wyoming"	"56"	"Female"	"F"	"2015"	"2015"	16	287206	Unreliable
	"Wyoming"	"56"	"Female"	"F"	"2016"	"2016"	14	286559	Unreliable
	"Wyoming"	"56"	"Female"	"F"	"2017"	"2017"	16	283877	Unreliable
	"Wyoming"	"56"	"Female"	"F"	"2018"	"2018"	17	283203	Unreliable
	"Wyoming"	"56"	"Female"	"F"	"2019"	"2019"	11	284029	Unreliable
	"Wyoming"	"56"	"Female"	"F"	"2020 "	"2020"	12	285437	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2013"	"2013"	15	297278	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2014"	"2014"	17	298042	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2015"	"2015"	12	298901	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2016"	"2016"	12	298942	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2017"	"2017"	14	295438	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2018"	"2018"	10	294534	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2019"	"2019"	16	294730	Unreliable
	"Wyoming"	"56"	"Male"	"M"	"2020 "	"2020"	17	296891	Unreliable
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.2 (Other opioids)"
"UCD - Drug/Alcohol Induced Causes: Drug-induced causes"
"Year/Month: 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020"
"Group By: State; Gender; Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: May 4, 2022 3:26:14 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files, 1999-2020, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on May 4, 2022 3:26:14 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"4. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"5. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"6. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
