"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"Male"	"M"	"2018"	"2018"	134	2463326	5.4
	"South Carolina"	"45"	"Male"	"M"	"2019"	"2019"	146	2493139	5.9
	"South Carolina"	"45"	"Male"	"M"	"2020 "	"2020"	177	2523412	7.0
	"South Dakota"	"46"	"Female"	"F"	"2013"	"2013"	Suppressed	420499	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2014"	"2014"	Suppressed	423862	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2015"	"2015"	Suppressed	426493	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2016"	"2016"	Suppressed	429182	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2017"	"2017"	Suppressed	430706	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2018"	"2018"	Suppressed	436704	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2019"	"2019"	Suppressed	437902	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2020 "	"2020"	Suppressed	442058	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2013"	"2013"	Suppressed	424378	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2014"	"2014"	Suppressed	429313	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2015"	"2015"	Suppressed	431976	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2016"	"2016"	Suppressed	436272	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2017"	"2017"	Suppressed	438960	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2018"	"2018"	Suppressed	445531	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2019"	"2019"	Suppressed	446757	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2020 "	"2020"	Suppressed	450659	Suppressed
	"Tennessee"	"47"	"Female"	"F"	"2013"	"2013"	10	3328884	Unreliable
	"Tennessee"	"47"	"Female"	"F"	"2014"	"2014"	40	3357172	1.2
	"Tennessee"	"47"	"Female"	"F"	"2015"	"2015"	57	3382838	1.7
	"Tennessee"	"47"	"Female"	"F"	"2016"	"2016"	78	3408679	2.3
	"Tennessee"	"47"	"Female"	"F"	"2017"	"2017"	95	3440018	2.8
	"Tennessee"	"47"	"Female"	"F"	"2018"	"2018"	111	3467086	3.2
	"Tennessee"	"47"	"Female"	"F"	"2019"	"2019"	115	3496935	3.3
	"Tennessee"	"47"	"Female"	"F"	"2020 "	"2020"	111	3528814	3.1
	"Tennessee"	"47"	"Male"	"M"	"2013"	"2013"	58	3167094	1.8
	"Tennessee"	"47"	"Male"	"M"	"2014"	"2014"	108	3192180	3.4
	"Tennessee"	"47"	"Male"	"M"	"2015"	"2015"	148	3217461	4.6
	"Tennessee"	"47"	"Male"	"M"	"2016"	"2016"	182	3242515	5.6
	"Tennessee"	"47"	"Male"	"M"	"2017"	"2017"	216	3275966	6.6
	"Tennessee"	"47"	"Male"	"M"	"2018"	"2018"	258	3302924	7.8
	"Tennessee"	"47"	"Male"	"M"	"2019"	"2019"	265	3332239	8.0
	"Tennessee"	"47"	"Male"	"M"	"2020 "	"2020"	221	3358020	6.6
	"Texas"	"48"	"Female"	"F"	"2013"	"2013"	76	13301191	0.6
	"Texas"	"48"	"Female"	"F"	"2014"	"2014"	87	13574572	0.6
	"Texas"	"48"	"Female"	"F"	"2015"	"2015"	106	13831324	0.8
	"Texas"	"48"	"Female"	"F"	"2016"	"2016"	117	14031164	0.8
	"Texas"	"48"	"Female"	"F"	"2017"	"2017"	119	14242803	0.8
	"Texas"	"48"	"Female"	"F"	"2018"	"2018"	137	14441739	0.9
	"Texas"	"48"	"Female"	"F"	"2019"	"2019"	164	14593179	1.1
	"Texas"	"48"	"Female"	"F"	"2020 "	"2020"	182	14779708	1.2
	"Texas"	"48"	"Male"	"M"	"2013"	"2013"	293	13147002	2.2
	"Texas"	"48"	"Male"	"M"	"2014"	"2014"	338	13382386	2.5
	"Texas"	"48"	"Male"	"M"	"2015"	"2015"	417	13637790	3.1
	"Texas"	"48"	"Male"	"M"	"2016"	"2016"	413	13831432	3.0
	"Texas"	"48"	"Male"	"M"	"2017"	"2017"	450	14061793	3.2
	"Texas"	"48"	"Male"	"M"	"2018"	"2018"	531	14260106	3.7
	"Texas"	"48"	"Male"	"M"	"2019"	"2019"	566	14402702	3.9
	"Texas"	"48"	"Male"	"M"	"2020 "	"2020"	599	14581051	4.1
	"Utah"	"49"	"Female"	"F"	"2013"	"2013"	24	1441891	1.7
	"Utah"	"49"	"Female"	"F"	"2014"	"2014"	16	1463152	Unreliable
	"Utah"	"49"	"Female"	"F"	"2015"	"2015"	27	1488819	1.8
	"Utah"	"49"	"Female"	"F"	"2016"	"2016"	34	1515323	2.2
	"Utah"	"49"	"Female"	"F"	"2017"	"2017"	37	1540145	2.4
	"Utah"	"49"	"Female"	"F"	"2018"	"2018"	35	1568962	2.2
	"Utah"	"49"	"Female"	"F"	"2019"	"2019"	43	1591041	2.7
	"Utah"	"49"	"Female"	"F"	"2020 "	"2020"	34	1612139	2.1
	"Utah"	"49"	"Male"	"M"	"2013"	"2013"	98	1458981	6.7
	"Utah"	"49"	"Male"	"M"	"2014"	"2014"	94	1479750	6.4
	"Utah"	"49"	"Male"	"M"	"2015"	"2015"	100	1507100	6.6
	"Utah"	"49"	"Male"	"M"	"2016"	"2016"	132	1535894	8.6
	"Utah"	"49"	"Male"	"M"	"2017"	"2017"	110	1561688	7.0
	"Utah"	"49"	"Male"	"M"	"2018"	"2018"	121	1592143	7.6
	"Utah"	"49"	"Male"	"M"	"2019"	"2019"	96	1614917	5.9
	"Utah"	"49"	"Male"	"M"	"2020 "	"2020"	106	1637740	6.5
	"Vermont"	"50"	"Female"	"F"	"2013"	"2013"	Suppressed	317442	Suppressed
	"Vermont"	"50"	"Female"	"F"	"2014"	"2014"	Suppressed	317713	Suppressed
	"Vermont"	"50"	"Female"	"F"	"2015"	"2015"	Suppressed	317516	Suppressed
	"Vermont"	"50"	"Female"	"F"	"2016"	"2016"	10	316128	Unreliable
	"Vermont"	"50"	"Female"	"F"	"2017"	"2017"	14	315401	Unreliable
	"Vermont"	"50"	"Female"	"F"	"2018"	"2018"	21	317047	6.6
	"Vermont"	"50"	"Female"	"F"	"2019"	"2019"	13	315673	Unreliable
	"Vermont"	"50"	"Female"	"F"	"2020 "	"2020"	Suppressed	315355	Suppressed
	"Vermont"	"50"	"Male"	"M"	"2013"	"2013"	17	309188	Unreliable
	"Vermont"	"50"	"Male"	"M"	"2014"	"2014"	24	308849	7.8
	"Vermont"	"50"	"Male"	"M"	"2015"	"2015"	28	308526	9.1
	"Vermont"	"50"	"Male"	"M"	"2016"	"2016"	35	308466	11.3
	"Vermont"	"50"	"Male"	"M"	"2017"	"2017"	27	308256	8.8
	"Vermont"	"50"	"Male"	"M"	"2018"	"2018"	47	309252	15.2
	"Vermont"	"50"	"Male"	"M"	"2019"	"2019"	27	308316	8.8
	"Vermont"	"50"	"Male"	"M"	"2020 "	"2020"	32	307992	10.4
	"Virginia"	"51"	"Female"	"F"	"2013"	"2013"	42	4198203	1.0
	"Virginia"	"51"	"Female"	"F"	"2014"	"2014"	54	4231045	1.3
	"Virginia"	"51"	"Female"	"F"	"2015"	"2015"	79	4258228	1.9
	"Virginia"	"51"	"Female"	"F"	"2016"	"2016"	122	4274994	2.9
	"Virginia"	"51"	"Female"	"F"	"2017"	"2017"	154	4303293	3.6
	"Virginia"	"51"	"Female"	"F"	"2018"	"2018"	120	4327037	2.8
	"Virginia"	"51"	"Female"	"F"	"2019"	"2019"	152	4335262	3.5
	"Virginia"	"51"	"Female"	"F"	"2020 "	"2020"	135	4363032	3.1
	"Virginia"	"51"	"Male"	"M"	"2013"	"2013"	164	4062202	4.0
	"Virginia"	"51"	"Male"	"M"	"2014"	"2014"	199	4095244	4.9
	"Virginia"	"51"	"Male"	"M"	"2015"	"2015"	274	4124765	6.6
	"Virginia"	"51"	"Male"	"M"	"2016"	"2016"	328	4136814	7.9
	"Virginia"	"51"	"Male"	"M"	"2017"	"2017"	402	4166727	9.6
	"Virginia"	"51"	"Male"	"M"	"2018"	"2018"	412	4190648	9.8
	"Virginia"	"51"	"Male"	"M"	"2019"	"2019"	380	4200257	9.0
	"Virginia"	"51"	"Male"	"M"	"2020 "	"2020"	367	4227531	8.7
	"Washington"	"53"	"Female"	"F"	"2013"	"2013"	49	3488736	1.4
	"Washington"	"53"	"Female"	"F"	"2014"	"2014"	77	3531595	2.2
	"Washington"	"53"	"Female"	"F"	"2015"	"2015"	72	3585353	2.0
	"Washington"	"53"	"Female"	"F"	"2016"	"2016"	82	3646600	2.2
	"Washington"	"53"	"Female"	"F"	"2017"	"2017"	71	3702270	1.9
	"Washington"	"53"	"Female"	"F"	"2018"	"2018"	84	3765680	2.2
	"Washington"	"53"	"Female"	"F"	"2019"	"2019"	94	3802910	2.5
	"Washington"	"53"	"Female"	"F"	"2020 "	"2020"	96	3840014	2.5
	"Washington"	"53"	"Male"	"M"	"2013"	"2013"	156	3482670	4.5
	"Washington"	"53"	"Male"	"M"	"2014"	"2014"	212	3529935	6.0
	"Washington"	"53"	"Male"	"M"	"2015"	"2015"	231	3584998	6.4
	"Washington"	"53"	"Male"	"M"	"2016"	"2016"	201	3641400	5.5
	"Washington"	"53"	"Male"	"M"	"2017"	"2017"	235	3703473	6.3
	"Washington"	"53"	"Male"	"M"	"2018"	"2018"	244	3769911	6.5
	"Washington"	"53"	"Male"	"M"	"2019"	"2019"	252	3811983	6.6
	"Washington"	"53"	"Male"	"M"	"2020 "	"2020"	287	3853598	7.4
	"West Virginia"	"54"	"Female"	"F"	"2013"	"2013"	35	938728	3.7
	"West Virginia"	"54"	"Female"	"F"	"2014"	"2014"	32	936411	3.4
	"West Virginia"	"54"	"Female"	"F"	"2015"	"2015"	69	933068	7.4
	"West Virginia"	"54"	"Female"	"F"	"2016"	"2016"	66	925159	7.1
	"West Virginia"	"54"	"Female"	"F"	"2017"	"2017"	74	917237	8.1
	"West Virginia"	"54"	"Female"	"F"	"2018"	"2018"	70	911492	7.7
	"West Virginia"	"54"	"Female"	"F"	"2019"	"2019"	46	904377	5.1
	"West Virginia"	"54"	"Female"	"F"	"2020 "	"2020"	39	900511	4.3
	"West Virginia"	"54"	"Male"	"M"	"2013"	"2013"	109	915576	11.9
	"West Virginia"	"54"	"Male"	"M"	"2014"	"2014"	131	913915	14.3
	"West Virginia"	"54"	"Male"	"M"	"2015"	"2015"	125	911060	13.7
	"West Virginia"	"54"	"Male"	"M"	"2016"	"2016"	169	905943	18.7
	"West Virginia"	"54"	"Male"	"M"	"2017"	"2017"	170	898620	18.9
	"West Virginia"	"54"	"Male"	"M"	"2018"	"2018"	125	894340	14.0
	"West Virginia"	"54"	"Male"	"M"	"2019"	"2019"	96	887770	10.8
	"West Virginia"	"54"	"Male"	"M"	"2020 "	"2020"	102	884276	11.5
	"Wisconsin"	"55"	"Female"	"F"	"2013"	"2013"	54	2890553	1.9
	"Wisconsin"	"55"	"Female"	"F"	"2014"	"2014"	67	2898057	2.3
	"Wisconsin"	"55"	"Female"	"F"	"2015"	"2015"	68	2903737	2.3
	"Wisconsin"	"55"	"Female"	"F"	"2016"	"2016"	109	2905282	3.8
	"Wisconsin"	"55"	"Female"	"F"	"2017"	"2017"	113	2912745	3.9
	"Wisconsin"	"55"	"Female"	"F"	"2018"	"2018"	80	2921295	2.7
	"Wisconsin"	"55"	"Female"	"F"	"2019"	"2019"	85	2925225	2.9
	"Wisconsin"	"55"	"Female"	"F"	"2020 "	"2020"	68	2928939	2.3
	"Wisconsin"	"55"	"Male"	"M"	"2013"	"2013"	178	2852160	6.2
	"Wisconsin"	"55"	"Male"	"M"	"2014"	"2014"	203	2859507	7.1
	"Wisconsin"	"55"	"Male"	"M"	"2015"	"2015"	219	2867600	7.6
	"Wisconsin"	"55"	"Male"	"M"	"2016"	"2016"	280	2873426	9.7
	"Wisconsin"	"55"	"Male"	"M"	"2017"	"2017"	301	2882738	10.4
	"Wisconsin"	"55"	"Male"	"M"	"2018"	"2018"	247	2892273	8.5
	"Wisconsin"	"55"	"Male"	"M"	"2019"	"2019"	207	2897209	7.1
	"Wisconsin"	"55"	"Male"	"M"	"2020 "	"2020"	200	2903716	6.9
	"Wyoming"	"56"	"Female"	"F"	"2013"	"2013"	Suppressed	285380	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2014"	"2014"	Suppressed	286111	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2015"	"2015"	Suppressed	287206	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2016"	"2016"	Suppressed	286559	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2017"	"2017"	Suppressed	283877	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2018"	"2018"	Suppressed	283203	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2019"	"2019"	Suppressed	284029	Suppressed
	"Wyoming"	"56"	"Female"	"F"	"2020 "	"2020"	Suppressed	285437	Suppressed
	"Wyoming"	"56"	"Male"	"M"	"2013"	"2013"	Suppressed	297278	Suppressed
	"Wyoming"	"56"	"Male"	"M"	"2014"	"2014"	Suppressed	298042	Suppressed
	"Wyoming"	"56"	"Male"	"M"	"2015"	"2015"	Suppressed	298901	Suppressed
	"Wyoming"	"56"	"Male"	"M"	"2016"	"2016"	Suppressed	298942	Suppressed
	"Wyoming"	"56"	"Male"	"M"	"2017"	"2017"	Suppressed	295438	Suppressed
	"Wyoming"	"56"	"Male"	"M"	"2018"	"2018"	Suppressed	294534	Suppressed
	"Wyoming"	"56"	"Male"	"M"	"2019"	"2019"	Suppressed	294730	Suppressed
	"Wyoming"	"56"	"Male"	"M"	"2020 "	"2020"	10	296891	Unreliable
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.1 (Heroin)"
"UCD - Drug/Alcohol Induced Causes: Drug-induced causes"
"Year/Month: 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020"
"Group By: State; Gender; Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: May 4, 2022 3:26:32 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files, 1999-2020, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on May 4, 2022 3:26:32 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"4. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"5. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"6. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
